death_prob,vax_effect,viral_age_effect,f_val
0.31120703491164414,0.7355448673709991,0.3260589529541573,0.16786
0.6447115655338901,0.5811732731046088,0.45580313327601973,0.12675
0.25794811025596526,0.7980031977983439,0.37549683131641376,0.17706
0.7083516812612168,0.7308659122095541,0.629481963511393,0.11956
0.3489395640768621,0.22757719443053737,0.2828734423805504,0.17241
0.018675416129603196,0.363578205930277,0.5463251962416972,0.06467
0.38957164522292975,0.5642918683143158,0.600408482491068,0.13093
0.5120434072430023,0.38983757932533025,0.19283962710971417,0.14273
0.5085184915994807,0.31577940540687954,0.2620804674113806,0.14175
0.27012872817447786,0.8367245829621008,0.4546448989087396,0.15830999999999998
0.5449755577926696,0.3391006826077375,0.8109915032302628,0.12274000000000002
0.6548965027925315,0.10665788198864048,0.8069284917087489,0.11872000000000002
0.3290375600067403,0.7126472647330909,0.2529084815348889,0.17308999999999997
0.8397970801692607,0.7000255057563983,0.1624257101165041,0.12269000000000001
0.13174703652279887,0.7627835065089896,0.8711108199058892,0.11533000000000002
0.22355582927926093,0.39310750236255443,0.4661206370178692,0.17085
0.5832467162993171,0.8411365461108636,0.6857485977128502,0.11983
0.8012308027251877,0.8324428633824942,0.40416204520368937,0.12364000000000001
0.6788013873293463,0.8183246418439323,0.24682139253110588,0.12861
0.6058645841827999,0.21106873746452712,0.5704063527119275,0.12139000000000001
0.38119589899185424,0.7641348230828936,0.7642194283787885,0.12763000000000002
0.8881262869465109,0.5094306369568052,0.2113103263648393,0.12011
0.7700079693082262,0.187886390319439,0.6107817888789218,0.11438000000000001
0.5999474511127522,0.20183872593819924,0.1300052672080163,0.13214000000000004
0.7520965381586778,0.5952719890427188,0.5023197845026551,0.11661000000000002
0.47773220846166464,0.32243800573334436,0.7990632199508618,0.12443000000000001
0.852335867998096,0.3073865467410585,0.6115543395934888,0.11559000000000003
0.870156065219854,0.3746807696473451,0.8987463153031493,0.11039000000000002
0.7896231103208081,0.2213106378085206,0.8648664653948946,0.11138000000000002
0.24460950951474053,0.2154678257089172,0.7529666753452807,0.14044
0.7300035955263848,0.8280807666425392,0.5730539054842456,0.11719000000000002
0.49454467206762515,0.19692553040158958,0.6834087224536416,0.12589
0.8804010020409696,0.7464463697363842,0.17965409686838316,0.12166
0.08058354559922086,0.2916145000160514,0.5523248992607995,0.14675
0.4889431167672431,0.5306448187475259,0.250962219906681,0.14565999999999998
0.20735225217856074,0.3875669640521593,0.4161823958181249,0.19094999999999998
0.6749465784997707,0.5493303699843012,0.4216856842837199,0.12530000000000002
0.5652178888260797,0.8164746085364326,0.35966793015599496,0.13468
0.4717401517385062,0.13314768745247038,0.10747742997761103,0.14736
0.36851539440254716,0.428017825799323,0.18012832894572228,0.17701
0.43205219460850103,0.6102133646509971,0.6668396970803122,0.131
0.32499315350265573,0.5956410395616174,0.16535056180097982,0.18842999999999996
0.8709891894158217,0.5788547409028113,0.7385262932707342,0.11227000000000001
0.16404810349996568,0.652631659490879,0.8039232444348802,0.13192
0.05152208496870473,0.5408735337925571,0.19039969287850023,0.33242
0.39769901942387087,0.512722011602688,0.797568359225868,0.12768999999999997
0.7869481230836936,0.15806205993972935,0.6725913364527266,0.11589
0.12224653440768905,0.4938726036859534,0.5203550519860309,0.15793999999999997
0.7990955281195122,0.5622806711705323,0.6583884770044947,0.11487000000000001
0.14983182081851282,0.8324380194559672,0.5504979155664527,0.14797999999999997
0.8795793419008506,0.8098439153945444,0.2510628331343052,0.11987000000000002
0.6056108827360878,0.6073377425000932,0.13296238322470844,0.13335
0.3949888642865467,0.7271811242978413,0.785845628232279,0.12481000000000002
0.6027889758717712,0.735946325747969,0.6876274031692,0.12076
0.6969822242595037,0.38305652568670157,0.7936539524733434,0.11596000000000001
0.6306185201649073,0.7412077926069506,0.706473265697694,0.11879
0.4740285578362438,0.4406855913737754,0.6065469559411338,0.12961
0.09366327537375539,0.6494921006597975,0.17452500042745228,0.38821
0.7496244772533055,0.2295550114732649,0.7081918142742523,0.11789
0.8246092913703009,0.7653797409868613,0.8325718300282912,0.11498000000000001
0.22999918156458082,0.1466829506643838,0.1331423147423376,0.27373
0.14682510408005306,0.47725761427830793,0.7442001651583124,0.14129999999999998
0.4426560598202109,0.1469213948571792,0.7155214651268281,0.12912
0.12022391922411123,0.7211629337499542,0.7293332131705239,0.13141
0.5077578465920952,0.111211129580823,0.1564972400727886,0.14907
0.6869130562894241,0.2071357505853222,0.63181575098468,0.12076
0.6883227730556679,0.32389240864994484,0.7989102311044571,0.11758
0.8497166622370863,0.49859779158068196,0.2538557885995082,0.11928000000000001
0.08888237998428042,0.1,0.1,0.55273
0.05328908377193623,0.1497637295343447,0.1024457608723842,0.5326000000000001
0.1226287969402245,0.8688189547504287,0.10081542673314568,0.41257
